"unitCode","unitName","chickBandDataID","nestID","SNPLDataID","eventID","locationID","siteID","siteName","year","bandCombination","chickBandDate","QCFlag","QCNotes","scientificName","commonName","TSN","chickWeightInGrams","drynessInPercent","eggToothPresence","yolkSacPresence","notes","type","basisOfRecord"
"PORE","Point Reyes National Seashore",407,"L06_2025","d08a74d1-c2ae-418c-b5fb-70bf5dab98a6","1d3536ea-81f7-4f5a-b0a7-b8ca2ca0737a","{AAECB23A-DD1B-4289-A95D-BD34276088B9}","L","Limantour Beach",2025,"rv:vv",,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",406,"L06_2025","d08a74d1-c2ae-418c-b5fb-70bf5dab98a6","1d3536ea-81f7-4f5a-b0a7-b8ca2ca0737a","{AAECB23A-DD1B-4289-A95D-BD34276088B9}","L","Limantour Beach",2025,"rv:bp",,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",405,"L06_2025","d08a74d1-c2ae-418c-b5fb-70bf5dab98a6","1d3536ea-81f7-4f5a-b0a7-b8ca2ca0737a","{AAECB23A-DD1B-4289-A95D-BD34276088B9}","L","Limantour Beach",2025,"rv:yg",,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",25,"NP11_2016","20160901132843-960422813.892365","{29CE9C09-3314-49E2-9B39-EB4298FE2B7F}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"a(58)v:yy",2016-07-01,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present",,"#58 on the aqua band. Dot on the aqua. USFWS - 8021-11099","Event","HumanObservation"
"PORE","Point Reyes National Seashore",27,"NP14_2016","20160901132252-257267653.942108","{0414265F-26B1-4409-ADA4-42B5F7AF78D0}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:gg",2016-07-20,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present",,"USFWS band - 8021-20784","Event","HumanObservation"
"PORE","Point Reyes National Seashore",20,"NP08_2016","20160831133002-97973823.5473633","20160831132613-457971453.666687","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:gr",2016-06-03,,,"Charadrius nivosus","Western Snowy Plover","824030",6.19999980926514,100,"No egg tooth present","No yolk sac present","USFWS - 8021-11092. Banded on 6/18/16","Event","HumanObservation"
"PORE","Point Reyes National Seashore",21,"NP12_2016","20160901120313-910964310.16922","{813A9679-A23C-41B5-A0F3-31B30518A7C6}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:aw",2016-06-19,,,"Charadrius nivosus","Western Snowy Plover","824030",6.80000019073486,10,"Yes egg tooth are present",,"Dot on the aqua band. USFWS - 8021-20775","Event","HumanObservation"
"PORE","Point Reyes National Seashore",31,"NP16_2016","20160901132218-474459171.295166","{0414265F-26B1-4409-ADA4-42B5F7AF78D0}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:or",2016-07-20,,,"Charadrius nivosus","Western Snowy Plover","824030",6.30000019073486,95,"Yes egg tooth are present","No yolk sac present","Weight likely includes bag. Dot on violet. USFWS - 8021-20789","Event","HumanObservation"
"PORE","Point Reyes National Seashore",22,"NP12_2016","20160901120313-910964310.16922","{813A9679-A23C-41B5-A0F3-31B30518A7C6}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:aw",2016-06-19,,,"Charadrius nivosus","Western Snowy Plover","824030",6.80000019073486,90,"No egg tooth present",,"Dot on the right leg aqua band. USFWS - 8021-20776","Event","HumanObservation"
"PORE","Point Reyes National Seashore",29,"NP16_2016","20160901132218-474459171.295166","{0414265F-26B1-4409-ADA4-42B5F7AF78D0}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:or",2016-07-20,,,"Charadrius nivosus","Western Snowy Plover","824030",7,100,"No egg tooth present","No yolk sac present","Weight includes bag. Dot on the aqua band. USFWS - 8021-20787","Event","HumanObservation"
"PORE","Point Reyes National Seashore",30,"NP16_2016","20160901132218-474459171.295166","{0414265F-26B1-4409-ADA4-42B5F7AF78D0}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:or",2016-07-20,,,"Charadrius nivosus","Western Snowy Plover","824030",6.59999990463257,90,"Yes egg tooth are present","No yolk sac present","Weight likely includes bag. Dot on the orange. USFWS - 8021-20788","Event","HumanObservation"
"PORE","Point Reyes National Seashore",26,"NP11_2016","20160901132843-960422813.892365","{29CE9C09-3314-49E2-9B39-EB4298FE2B7F}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"a(59)v:yy",2016-07-01,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present",,"#59 on the aqua band. Dot on the bottom yellow. USFWS - 8021-11100","Event","HumanObservation"
"PORE","Point Reyes National Seashore",23,"NP12_2016","20160901120313-910964310.16922","{813A9679-A23C-41B5-A0F3-31B30518A7C6}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:aw",2016-06-19,,,"Charadrius nivosus","Western Snowy Plover","824030",6.80000019073486,90,"Yes egg tooth are present",,"Dot on the white. USFWS - 8021-20777","Event","HumanObservation"
"PORE","Point Reyes National Seashore",28,"NP14_2016","20160901132252-257267653.942108","{0414265F-26B1-4409-ADA4-42B5F7AF78D0}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:gg",2016-07-20,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present",,"USFWS band - 8021-20785","Event","HumanObservation"
"PORE","Point Reyes National Seashore",36,"NP19_2016","20160901132403-542070209.980011","{0414265F-26B1-4409-ADA4-42B5F7AF78D0}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:wg",2016-07-20,,,"Charadrius nivosus","Western Snowy Plover","824030",5.69999980926514,95,"Yes egg tooth are present","No yolk sac present","Dot on the white. USFWS - 8021-20794","Event","HumanObservation"
"PORE","Point Reyes National Seashore",32,"NP17_2016","20160906134717-814490020.275116","{B6D44700-0F3B-4652-995B-7ECDF4D1EDE9}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:ab",2016-07-11,,,"Charadrius nivosus","Western Snowy Plover","824030",,90,"Yes egg tooth are present",,"Dot on the left leg aqua. USFWS - 8021-20778","Event","HumanObservation"
"PORE","Point Reyes National Seashore",33,"NP17_2016","20160906134717-814490020.275116","{B6D44700-0F3B-4652-995B-7ECDF4D1EDE9}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:ab",2016-07-11,,,"Charadrius nivosus","Western Snowy Plover","824030",,95,"Yes egg tooth are present",,"Dot on the right leg aqua. USFWS - 8021-20779","Event","HumanObservation"
>>>>>>> origin/main
"PORE","Point Reyes National Seashore",24,"NP11_2016","20160901132843-960422813.892365","{29CE9C09-3314-49E2-9B39-EB4298FE2B7F}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"a(60)v:yy",2016-07-01,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present",,"#60 on the aqua band. Dot on the top yellow. USFWS - 8021-11098","Event","HumanObservation"
"PORE","Point Reyes National Seashore",37,"NP25_2016","20160909134125-774740099.906921","{2DB3BC79-E6F5-4204-83B8-245689824635}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:bg",2016-08-02,,,"Charadrius nivosus","Western Snowy Plover","824030",5.59999990463257,80,"Yes egg tooth are present","No yolk sac present","USFWS - 8021-20795","Event","HumanObservation"
"PORE","Point Reyes National Seashore",38,"NP25_2016","20160909134125-774740099.906921","{2DB3BC79-E6F5-4204-83B8-245689824635}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"v:x",2016-08-02,,,"Charadrius nivosus","Western Snowy Plover","824030",5.19999980926514,50,"Yes egg tooth are present","No yolk sac present","USFWS - 8021-20796","Event","HumanObservation"
"PORE","Point Reyes National Seashore",34,"NP19_2016","20160901132403-542070209.980011","{0414265F-26B1-4409-ADA4-42B5F7AF78D0}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:wg",2016-07-20,,,"Charadrius nivosus","Western Snowy Plover","824030",5.90000009536743,95,"Yes egg tooth are present","No yolk sac present","Dot on the aqua. USFWS - 8021-20792","Event","HumanObservation"
"PORE","Point Reyes National Seashore",35,"NP19_2016","20160901132403-542070209.980011","{0414265F-26B1-4409-ADA4-42B5F7AF78D0}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:wg",2016-07-20,,,"Charadrius nivosus","Western Snowy Plover","824030",5.90000009536743,95,"No egg tooth present","No yolk sac present","Dot on the green. USFWS - 8021-20793","Event","HumanObservation"
"PORE","Point Reyes National Seashore",64,"NP13_2017","20170909122106-428456366.062164","{F7B35104-57A5-4FBF-AC6C-C63B98FF4D4D}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:yb",2017-07-02,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present",,"USFWS: 8021-20546","Event","HumanObservation"
"PORE","Point Reyes National Seashore",74,"NP20_2017","20170909131133-709037899.971008","{3776A08A-124F-4022-B614-AE603A7616AF}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:gg",2017-08-02,,,"Charadrius nivosus","Western Snowy Plover","824030",,,"Yes egg tooth are present",,"USFWS: 8021-18394","Event","HumanObservation"
"PORE","Point Reyes National Seashore",65,"NP16_2017","20170909123353-430261135.101318","{CC35A4C6-54BC-4581-BEF8-C259849305A6}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:yg",2017-07-20,,,"Charadrius nivosus","Western Snowy Plover","824030",5.80000019073486,100,"Yes egg tooth are present",,"USFWS: 8021-20800","Event","HumanObservation"
"PORE","Point Reyes National Seashore",59,"NP05_2017","20170909115930-457971453.666687","{A56BA0BD-ED2D-4DF4-AE91-A18D7B4259E0}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:oy",2017-06-09,,,"Charadrius nivosus","Western Snowy Plover","824030",5.5,95,"Yes egg tooth are present","No yolk sac present","USFWS: 8021-20537; out of aqua bands so used a white band and then covered with aqua tape","Event","HumanObservation"
"PORE","Point Reyes National Seashore",75,"NP20_2017","20170909131133-709037899.971008","{3776A08A-124F-4022-B614-AE603A7616AF}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:gg",2017-08-02,,,"Charadrius nivosus","Western Snowy Plover","824030",,,"Yes egg tooth are present",,"USFWS: 8021-18396","Event","HumanObservation"
"PORE","Point Reyes National Seashore",61,"NP05_2017","20170909115930-457971453.666687","{A56BA0BD-ED2D-4DF4-AE91-A18D7B4259E0}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:oy",2017-06-09,,,"Charadrius nivosus","Western Snowy Plover","824030",5.90000009536743,90,"Yes egg tooth are present","No yolk sac present","USFWS: 8021-20536;  out of aqua bands so used a blue band and then covered with aqua tape","Event","HumanObservation"
"PORE","Point Reyes National Seashore",72,"NP19_2017","20170909130055-14017641.544342","{62054889-843C-4797-9A22-2BC264D3E7EC}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:aw",2017-08-04,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present",,"USFWS: 8021-12071","Event","HumanObservation"
"PORE","Point Reyes National Seashore",73,"NP19_2017","20170909130055-14017641.544342","{62054889-843C-4797-9A22-2BC264D3E7EC}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:aw",2017-08-04,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present",,"USFWS: 8021-12072","Event","HumanObservation"
"PORE","Point Reyes National Seashore",60,"NP05_2017","20170909115930-457971453.666687","{A56BA0BD-ED2D-4DF4-AE91-A18D7B4259E0}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:oy",2017-06-09,,,"Charadrius nivosus","Western Snowy Plover","824030",5.5,100,"Yes egg tooth are present","No yolk sac present","USFWS: 8021-20535;  out of aqua bands so used a white band and then covered with aqua tape","Event","HumanObservation"
"PORE","Point Reyes National Seashore",58,"NP02_2017","20170909113705-412766814.231873","20170909114057-712730467.319489","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:ww",2017-06-04,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present",,"USFWS: 8021-20533; dot on bottom white; too windy for weights","Event","HumanObservation"
"PORE","Point Reyes National Seashore",69,"NP18_2017","20170909124420-404834151.268005","{F78C61BF-DAE3-4087-8B27-EF78D9C9A1F9}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:by",2017-07-19,,,"Charadrius nivosus","Western Snowy Plover","824030",5.69999980926514,100,"No egg tooth present",,"USFWS: 8021-20799","Event","HumanObservation"
"PORE","Point Reyes National Seashore",70,"NP18_2017","20170909124420-404834151.268005","{F78C61BF-DAE3-4087-8B27-EF78D9C9A1F9}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:by",2017-07-19,,,"Charadrius nivosus","Western Snowy Plover","824030",5.69999980926514,100,"Yes egg tooth are present",,"USFWS: 8021-20798","Event","HumanObservation"
"PORE","Point Reyes National Seashore",56,"NP02_2017","20170909113705-412766814.231873","20170909114057-712730467.319489","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:ww",2017-06-04,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present",,"USFWS: 8021-20531; dot on aqua; too windy for weights","Event","HumanObservation"
"PORE","Point Reyes National Seashore",57,"NP02_2017","20170909113705-412766814.231873","20170909114057-712730467.319489","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:ww",2017-06-04,,,"Charadrius nivosus","Western Snowy Plover","824030",,30,"Yes egg tooth are present",,"USFWS: 8021-20532; dot on top white; too windy for weights","Event","HumanObservation"
"PORE","Point Reyes National Seashore",76,"NP20_2017","20170909131133-709037899.971008","{3776A08A-124F-4022-B614-AE603A7616AF}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:gg",2017-08-02,,,"Charadrius nivosus","Western Snowy Plover","824030",,,"No egg tooth present",,"USFWS: 8021-18397","Event","HumanObservation"
"PORE","Point Reyes National Seashore",77,"NP21_2017","20170909131904-862619340.419769","{12E9F79E-317C-4B89-B4A9-5DB4492B3EAD}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:ar",2017-08-02,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present",,"USFWS: 8021-18398","Event","HumanObservation"
"PORE","Point Reyes National Seashore",66,"NP16_2017","20170909123353-430261135.101318","{CC35A4C6-54BC-4581-BEF8-C259849305A6}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:yg",2017-07-20,,,"Charadrius nivosus","Western Snowy Plover","824030",5.40000009536743,100,"Yes egg tooth are present",,"USFWS: 8021-18391","Event","HumanObservation"
"PORE","Point Reyes National Seashore",67,"NP16_2017","20170909123353-430261135.101318","{CC35A4C6-54BC-4581-BEF8-C259849305A6}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:yg",2017-07-20,,,"Charadrius nivosus","Western Snowy Plover","824030",5.59999990463257,100,"Yes egg tooth are present",,"USFWS: 8021-18392","Event","HumanObservation"
"PORE","Point Reyes National Seashore",68,"NP18_2017","20170909124420-404834151.268005","{F78C61BF-DAE3-4087-8B27-EF78D9C9A1F9}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:by",2017-07-19,,,"Charadrius nivosus","Western Snowy Plover","824030",5.80000019073486,100,"Yes egg tooth are present",,"USFWS: 8021-20797","Event","HumanObservation"
"PORE","Point Reyes National Seashore",62,"NP13_2017","20170909121546-785212218.761444","{227AAC42-B4FC-4F55-8A46-8A338119AB6A}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:yb",2017-07-02,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present",,"USFWS: 8021-20547; Too windy for weights","Event","HumanObservation"
"PORE","Point Reyes National Seashore",63,"NP13_2017","20170909121546-785212218.761444","{227AAC42-B4FC-4F55-8A46-8A338119AB6A}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:yb",2017-07-02,,,"Charadrius nivosus","Western Snowy Plover","824030",,25,"Yes egg tooth are present",,"USFWS: 8021-20548; Too windy for weights","Event","HumanObservation"
"PORE","Point Reyes National Seashore",71,"NP19_2017","20170909130055-14017641.544342","{62054889-843C-4797-9A22-2BC264D3E7EC}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2017,"av:aw",2017-08-04,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present",,"USFWS: 8021-12070","Event","HumanObservation"
"PORE","Point Reyes National Seashore",107,"NP16_2018",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2018,"av:gw",2018-07-29,,,"Charadrius nivosus","Western Snowy Plover","824030",,,"Yes egg tooth are present",,"USFWS: 8021-18649","Event","HumanObservation"
"PORE","Point Reyes National Seashore",97,"NP07_2018",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2018,"av:oy",2018-06-11,,,"Charadrius nivosus","Western Snowy Plover","824030",6.30000019073486,90,"Yes egg tooth are present",,"USFWS: 8021-12083","Event","HumanObservation"
"PORE","Point Reyes National Seashore",103,"NP12_2018",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2018,"av:oo",2018-07-14,,,"Charadrius nivosus","Western Snowy Plover","824030",6.59999990463257,100,"No egg tooth present",,"USFWS: 8021-12096","Event","HumanObservation"
"PORE","Point Reyes National Seashore",102,"NP12_2018",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2018,"av:oo",2018-07-14,,,"Charadrius nivosus","Western Snowy Plover","824030",6.90000009536743,100,"Yes egg tooth are present",,"USFWS: 8021-12095","Event","HumanObservation"
"PORE","Point Reyes National Seashore",101,"NP09_2018",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2018,"av:gr",2018-06-14,,,"Charadrius nivosus","Western Snowy Plover","824030",6,50,"Yes egg tooth are present",,"USFWS: 8021-12085","Event","HumanObservation"
"PORE","Point Reyes National Seashore",100,"NP09_2018",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2018,"av:gr",2018-06-14,,,"Charadrius nivosus","Western Snowy Plover","824030",5.90000009536743,95,"No egg tooth present",,"USFWS: 8021-12084","Event","HumanObservation"
"PORE","Point Reyes National Seashore",105,"NP16_2018",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2018,"av:gw",2018-07-29,,,"Charadrius nivosus","Western Snowy Plover","824030",,,"Yes egg tooth are present",,"USFWS: 8021-18650","Event","HumanObservation"
"PORE","Point Reyes National Seashore",98,"NP07_2018",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2018,"av:oy",2018-06-11,,,"Charadrius nivosus","Western Snowy Plover","824030",6.30000019073486,50,"Yes egg tooth are present",,"USFWS: 8021-12082","Event","HumanObservation"
"PORE","Point Reyes National Seashore",104,"NP12_2018",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2018,"av:oo",2018-07-14,,,"Charadrius nivosus","Western Snowy Plover","824030",6.5,100,"No egg tooth present",,"USFWS: 8021-12097","Event","HumanObservation"
"PORE","Point Reyes National Seashore",96,"NP02_2018",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2018,"av:ob",2018-05-25,,,"Charadrius nivosus","Western Snowy Plover","824030",,95,"No egg tooth present",,"USFWS: 8021-12079","Event","HumanObservation"
"PORE","Point Reyes National Seashore",95,"NP02_2018",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2018,"av:ob",2018-05-25,,,"Charadrius nivosus","Western Snowy Plover","824030",,95,"No egg tooth present",,"USFWS: 8021-12078","Event","HumanObservation"
"PORE","Point Reyes National Seashore",110,"NP18_2018",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2018,"av:yg",2018-07-06,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present",,"USFWS: 8021-12093","Event","HumanObservation"
"PORE","Point Reyes National Seashore",109,"NP18_2018",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2018,"av:yg",2018-07-06,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present",,"USFWS: 8021-12092","Event","HumanObservation"
"PORE","Point Reyes National Seashore",108,"NP18_2018",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2018,"av:yg",2018-07-06,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present",,"USFWS: 8021-12091","Event","HumanObservation"
"PORE","Point Reyes National Seashore",106,"NP16_2018",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2018,"av:gw",2018-07-29,,,"Charadrius nivosus","Western Snowy Plover","824030",,,"Yes egg tooth are present",,"USFWS: 8021-18648","Event","HumanObservation"
"PORE","Point Reyes National Seashore",99,"NP07_2018",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2018,"av:oy",2018-06-11,,,"Charadrius nivosus","Western Snowy Plover","824030",6.19999980926514,25,"Yes egg tooth are present",,"USFWS: 8021-12077","Event","HumanObservation"
"PORE","Point Reyes National Seashore",129,"NP09_2019",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2019,"av:vo",2019-07-01,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present",,"8021-18663","Event","HumanObservation"
"PORE","Point Reyes National Seashore",128,"NP09_2019",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2019,"av:vo",2019-07-01,,,"Charadrius nivosus","Western Snowy Plover","824030",,95,"No egg tooth present",,"8021-18662
8021-18662","Event","HumanObservation"
"PORE","Point Reyes National Seashore",195,"NP21_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:gv",2020-08-12,,,"Charadrius nivosus","Western Snowy Plover","824030",,90,"Yes egg tooth are present",,"8021-26934","Event","HumanObservation"
"PORE","Point Reyes National Seashore",194,"NP21_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:gv",2020-08-12,,,"Charadrius nivosus","Western Snowy Plover","824030",,95,"Yes egg tooth are present",,"8021-26935","Event","HumanObservation"
"PORE","Point Reyes National Seashore",193,"NP19_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:yb",2020-07-23,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present",,"8021-26953","Event","HumanObservation"
"PORE","Point Reyes National Seashore",192,"NP19_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:yb",2020-07-23,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present",,"8021-26952","Event","HumanObservation"
"PORE","Point Reyes National Seashore",191,"NP19_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:yb",2020-07-23,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present",,"8021-26951","Event","HumanObservation"
"PORE","Point Reyes National Seashore",190,"NP18_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:rv",2020-07-13,,,"Charadrius nivosus","Western Snowy Plover","824030",,40,"No egg tooth present",,"8021-26943","Event","HumanObservation"
"PORE","Point Reyes National Seashore",188,"NP18_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:rv",2020-07-13,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present",,"8021-26945","Event","HumanObservation"
"PORE","Point Reyes National Seashore",174,"NP08_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:ba",2020-06-11,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present",,"8021-18684","Event","HumanObservation"
"PORE","Point Reyes National Seashore",187,"NP17_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:vo",2020-07-12,,,"Charadrius nivosus","Western Snowy Plover","824030",,25,"Yes egg tooth are present",,"8021-26946","Event","HumanObservation"
"PORE","Point Reyes National Seashore",186,"NP17_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:vo",2020-07-12,,,"Charadrius nivosus","Western Snowy Plover","824030",,75,"Yes egg tooth are present",,"8021-26949","Event","HumanObservation"
"PORE","Point Reyes National Seashore",189,"NP18_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:rv",2020-07-13,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present",,"8021-26944","Event","HumanObservation"
"PORE","Point Reyes National Seashore",184,"NP15_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:ra",2020-07-06,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","8021-18688","Event","HumanObservation"
